"origin","destination","count","iata","order_count","order_length_days","date_start","date_end"
"EVV","DFW","366","EVV","15","252","2020-07-27","2021-04-05"
"EVV","DTW","1342","EVV","15","252","2020-07-27","2021-04-05"
"EVV","MEM","904","EVV","15","252","2020-07-27","2021-04-05"
"EVV","ORD","1944","EVV","15","252","2020-07-27","2021-04-05"
"EVV","STL","1","EVV","15","252","2020-07-27","2021-04-05"
"EWN","ATL","791","EWN","15","321","2020-06-26","2021-05-13"
"EWR","ABQ","166","EWR","5","412","2020-04-10","2021-05-27"
"EWR","ACK","234","EWR","5","412","2020-04-10","2021-05-27"
"EWR","ALB","619","EWR","5","412","2020-04-10","2021-05-27"
"EWR","ATL","8060","EWR","5","412","2020-04-10","2021-05-27"
"EWR","AUS","939","EWR","5","412","2020-04-10","2021-05-27"
"EWR","AVL","658","EWR","5","412","2020-04-10","2021-05-27"
"EWR","BDL","793","EWR","5","412","2020-04-10","2021-05-27"
"EWR","BGR","536","EWR","5","412","2020-04-10","2021-05-27"
"EWR","BHM","681","EWR","5","412","2020-04-10","2021-05-27"
"EWR","BNA","1812","EWR","5","412","2020-04-10","2021-05-27"
"EWR","BOS","3870","EWR","5","412","2020-04-10","2021-05-27"
"EWR","BQN","366","EWR","5","412","2020-04-10","2021-05-27"
"EWR","BTV","879","EWR","5","412","2020-04-10","2021-05-27"
"EWR","BUF","1481","EWR","5","412","2020-04-10","2021-05-27"
"EWR","BWI","508","EWR","5","412","2020-04-10","2021-05-27"
"EWR","CAE","684","EWR","5","412","2020-04-10","2021-05-27"
"EWR","CHS","1285","EWR","5","412","2020-04-10","2021-05-27"
"EWR","CLE","2103","EWR","5","412","2020-04-10","2021-05-27"
"EWR","CLT","5945","EWR","5","412","2020-04-10","2021-05-27"
"EWR","CMH","1653","EWR","5","412","2020-04-10","2021-05-27"
"EWR","CVG","3095","EWR","5","412","2020-04-10","2021-05-27"
"EWR","DAB","311","EWR","5","412","2020-04-10","2021-05-27"
"EWR","DAY","946","EWR","5","412","2020-04-10","2021-05-27"
"EWR","DCA","2269","EWR","5","412","2020-04-10","2021-05-27"
"EWR","DEN","2209","EWR","5","412","2020-04-10","2021-05-27"
"EWR","DFW","3729","EWR","5","412","2020-04-10","2021-05-27"
"EWR","DTW","4419","EWR","5","412","2020-04-10","2021-05-27"
"EWR","EGE","207","EWR","5","412","2020-04-10","2021-05-27"
"EWR","FLL","4432","EWR","5","412","2020-04-10","2021-05-27"
"EWR","GRB","1","EWR","5","412","2020-04-10","2021-05-27"
"EWR","GRR","593","EWR","5","412","2020-04-10","2021-05-27"
"EWR","GSO","1092","EWR","5","412","2020-04-10","2021-05-27"
"EWR","GSP","1036","EWR","5","412","2020-04-10","2021-05-27"
"EWR","HDN","15","EWR","5","412","2020-04-10","2021-05-27"
"EWR","HNL","362","EWR","5","412","2020-04-10","2021-05-27"
"EWR","IAD","1789","EWR","5","412","2020-04-10","2021-05-27"
"EWR","IAH","3989","EWR","5","412","2020-04-10","2021-05-27"
"EWR","IND","1722","EWR","5","412","2020-04-10","2021-05-27"
"EWR","JAN","121","EWR","5","412","2020-04-10","2021-05-27"
"EWR","JAX","1596","EWR","5","412","2020-04-10","2021-05-27"
"EWR","LAS","2350","EWR","5","412","2020-04-10","2021-05-27"
"EWR","LAX","3239","EWR","5","412","2020-04-10","2021-05-27"
"EWR","LEX","389","EWR","5","412","2020-04-10","2021-05-27"
"EWR","LGA","1","EWR","5","412","2020-04-10","2021-05-27"
"EWR","LIT","323","EWR","5","412","2020-04-10","2021-05-27"
"EWR","MCI","1798","EWR","5","412","2020-04-10","2021-05-27"
"EWR","MCO","4978","EWR","5","412","2020-04-10","2021-05-27"
"EWR","MDW","279","EWR","5","412","2020-04-10","2021-05-27"
"EWR","MEM","1192","EWR","5","412","2020-04-10","2021-05-27"
"EWR","MHT","1331","EWR","5","412","2020-04-10","2021-05-27"
"EWR","MIA","2873","EWR","5","412","2020-04-10","2021-05-27"
"EWR","MKE","2523","EWR","5","412","2020-04-10","2021-05-27"
"EWR","MSN","313","EWR","5","412","2020-04-10","2021-05-27"
"EWR","MSP","3103","EWR","5","412","2020-04-10","2021-05-27"
"EWR","MSY","1139","EWR","5","412","2020-04-10","2021-05-27"
"EWR","MTJ","21","EWR","5","412","2020-04-10","2021-05-27"
"EWR","MYR","234","EWR","5","412","2020-04-10","2021-05-27"
"EWR","OKC","360","EWR","5","412","2020-04-10","2021-05-27"
"EWR","OMA","1079","EWR","5","412","2020-04-10","2021-05-27"
"EWR","ORD","7505","EWR","5","412","2020-04-10","2021-05-27"
"EWR","ORF","379","EWR","5","412","2020-04-10","2021-05-27"
"EWR","PBI","2769","EWR","5","412","2020-04-10","2021-05-27"
"EWR","PDX","687","EWR","5","412","2020-04-10","2021-05-27"
"EWR","PHL","19","EWR","5","412","2020-04-10","2021-05-27"
"EWR","PHX","2601","EWR","5","412","2020-04-10","2021-05-27"
"EWR","PIT","677","EWR","5","412","2020-04-10","2021-05-27"
"EWR","PSE","16","EWR","5","412","2020-04-10","2021-05-27"
"EWR","PVD","1101","EWR","5","412","2020-04-10","2021-05-27"
"EWR","PWM","740","EWR","5","412","2020-04-10","2021-05-27"
"EWR","RDU","2391","EWR","5","412","2020-04-10","2021-05-27"
"EWR","RIC","1576","EWR","5","412","2020-04-10","2021-05-27"
"EWR","ROC","925","EWR","5","412","2020-04-10","2021-05-27"
"EWR","RSW","1873","EWR","5","412","2020-04-10","2021-05-27"
"EWR","SAN","1179","EWR","5","412","2020-04-10","2021-05-27"
"EWR","SAT","949","EWR","5","412","2020-04-10","2021-05-27"
"EWR","SAV","1127","EWR","5","412","2020-04-10","2021-05-27"
"EWR","SDF","1052","EWR","5","412","2020-04-10","2021-05-27"
"EWR","SEA","2030","EWR","5","412","2020-04-10","2021-05-27"
"EWR","SFO","2777","EWR","5","412","2020-04-10","2021-05-27"
"EWR","SJC","200","EWR","5","412","2020-04-10","2021-05-27"
"EWR","SJU","1580","EWR","5","412","2020-04-10","2021-05-27"
"EWR","SLC","812","EWR","5","412","2020-04-10","2021-05-27"
"EWR","SNA","908","EWR","5","412","2020-04-10","2021-05-27"
"EWR","SRQ","399","EWR","5","412","2020-04-10","2021-05-27"
"EWR","STL","1707","EWR","5","412","2020-04-10","2021-05-27"
"EWR","STT","232","EWR","5","412","2020-04-10","2021-05-27"
"EWR","SYR","993","EWR","5","412","2020-04-10","2021-05-27"
"EWR","TPA","2838","EWR","5","412","2020-04-10","2021-05-27"
"EWR","TUL","343","EWR","5","412","2020-04-10","2021-05-27"
"EWR","TUS","186","EWR","5","412","2020-04-10","2021-05-27"
"EWR","TYS","660","EWR","5","412","2020-04-10","2021-05-27"
"EWR","XNA","545","EWR","5","412","2020-04-10","2021-05-27"
"FAR","DEN","1263","FAR","2","65","2020-11-14","2021-01-18"
"FAR","LAN","1","FAR","2","65","2020-11-14","2021-01-18"
"FAR","MCI","1","FAR","2","65","2020-11-14","2021-01-18"
"FAR","MSP","1743","FAR","2","65","2020-11-14","2021-01-18"
"FAR","ORD","1327","FAR","2","65","2020-11-14","2021-01-18"
"FAR","SLC","95","FAR","2","65","2020-11-14","2021-01-18"
"FAR","STL","1","FAR","2","65","2020-11-14","2021-01-18"
"FAT","DEN","1265","FAT","8","423","2020-06-18","2021-08-15"
"FAT","DFW","730","FAT","8","423","2020-06-18","2021-08-15"
"FAT","LAS","2092","FAT","8","423","2020-06-18","2021-08-15"
"FAT","LAX","4022","FAT","8","423","2020-06-18","2021-08-15"
"FAT","LGB","435","FAT","8","423","2020-06-18","2021-08-15"
"FAT","MRY","2","FAT","8","423","2020-06-18","2021-08-15"
"FAT","OGD","1","FAT","8","423","2020-06-18","2021-08-15"
"FAT","ONT","239","FAT","8","423","2020-06-18","2021-08-15"
"FAT","PHX","1625","FAT","8","423","2020-06-18","2021-08-15"
"FAT","SAN","581","FAT","8","423","2020-06-18","2021-08-15"
"FAT","SBA","2","FAT","8","423","2020-06-18","2021-08-15"
"FAT","SFO","2438","FAT","8","423","2020-06-18","2021-08-15"
"FAT","SLC","845","FAT","8","423","2020-06-18","2021-08-15"
"FAT","TWF","1","FAT","8","423","2020-06-18","2021-08-15"
"FAY","ATL","2172","FAY","15","321","2020-06-26","2021-05-13"
"FAY","CLT","95","FAY","15","321","2020-06-26","2021-05-13"
"FNT","ATL","3133","FNT","29","421","2020-04-26","2021-06-21"
"FNT","DFW","246","FNT","29","421","2020-04-26","2021-06-21"
"FNT","DTW","1522","FNT","29","421","2020-04-26","2021-06-21"
"FNT","LAS","90","FNT","29","421","2020-04-26","2021-06-21"
"FNT","LGA","393","FNT","29","421","2020-04-26","2021-06-21"
"FNT","MCO","455","FNT","29","421","2020-04-26","2021-06-21"
"FNT","MKE","838","FNT","29","421","2020-04-26","2021-06-21"
"FNT","MKG","105","FNT","29","421","2020-04-26","2021-06-21"
"FNT","MSP","354","FNT","29","421","2020-04-26","2021-06-21"
"FNT","ORD","1264","FNT","29","421","2020-04-26","2021-06-21"
"FNT","RSW","149","FNT","29","421","2020-04-26","2021-06-21"
"FNT","TPA","200","FNT","29","421","2020-04-26","2021-06-21"
"FSM","ATL","633","FSM","8","253","2020-07-20","2021-03-30"
"FSM","DFW","1826","FSM","8","253","2020-07-20","2021-03-30"
"FSM","MEM","478","FSM","8","253","2020-07-20","2021-03-30"
"FWA","ATL","1029","FWA","15","252","2020-07-27","2021-04-05"
"FWA","DFW","713","FWA","15","252","2020-07-27","2021-04-05"
"FWA","DTW","1202","FWA","15","252","2020-07-27","2021-04-05"
"FWA","MSP","241","FWA","15","252","2020-07-27","2021-04-05"
"FWA","ORD","2958","FWA","15","252","2020-07-27","2021-04-05"
"FWA","TVC","1","FWA","15","252","2020-07-27","2021-04-05"
"GCC","DEN","695","GCC","4","65","2021-01-09","2021-03-15"
"GCC","RKS","59","GCC","4","65","2021-01-09","2021-03-15"
"GCC","SLC","292","GCC","4","65","2021-01-09","2021-03-15"
"GEG","BLI","1","GEG","12","415","2020-06-26","2021-08-15"
"GEG","BOI","1016","GEG","12","415","2020-06-26","2021-08-15"
"GEG","DEN","1436","GEG","12","415","2020-06-26","2021-08-15"
"GEG","LAS","753","GEG","12","415","2020-06-26","2021-08-15"
"GEG","LAX","431","GEG","12","415","2020-06-26","2021-08-15"
"GEG","LGB","1","GEG","12","415","2020-06-26","2021-08-15"
"GEG","MSP","826","GEG","12","415","2020-06-26","2021-08-15"
"GEG","OAK","719","GEG","12","415","2020-06-26","2021-08-15"
"GEG","ONT","440","GEG","12","415","2020-06-26","2021-08-15"
"GEG","ORD","328","GEG","12","415","2020-06-26","2021-08-15"
"GEG","PDX","1314","GEG","12","415","2020-06-26","2021-08-15"
"GEG","PHX","777","GEG","12","415","2020-06-26","2021-08-15"
"GEG","RDM","1","GEG","12","415","2020-06-26","2021-08-15"
"GEG","RNO","213","GEG","12","415","2020-06-26","2021-08-15"
"GEG","SAN","454","GEG","12","415","2020-06-26","2021-08-15"
"GEG","SEA","4372","GEG","12","415","2020-06-26","2021-08-15"
"GEG","SLC","1951","GEG","12","415","2020-06-26","2021-08-15"
"GEG","SMF","375","GEG","12","415","2020-06-26","2021-08-15"
"GEG","TUS","152","GEG","12","415","2020-06-26","2021-08-15"
"GFK","MSP","1371","GFK","2","65","2020-11-14","2021-01-18"
"GGG","DFW","978","GGG","1","249","2020-07-03","2021-03-09"
"GJT","ASE","2","GJT","26","260","2020-07-16","2021-04-02"
"GJT","DEN","2463","GJT","26","260","2020-07-16","2021-04-02"
"GJT","DFW","599","GJT","26","260","2020-07-16","2021-04-02"
"GJT","HDN","1","GJT","26","260","2020-07-16","2021-04-02"
"GJT","LAX","4","GJT","26","260","2020-07-16","2021-04-02"
"GJT","ORD","6","GJT","26","260","2020-07-16","2021-04-02"
"GJT","PHX","1037","GJT","26","260","2020-07-16","2021-04-02"
"GJT","SLC","1040","GJT","26","260","2020-07-16","2021-04-02"
"GPT","ATL","3441","GPT","15","225","2020-07-20","2021-03-02"
"GPT","DFW","1157","GPT","15","225","2020-07-20","2021-03-02"
"GPT","FLL","366","GPT","15","225","2020-07-20","2021-03-02"
"GPT","IAH","1908","GPT","15","225","2020-07-20","2021-03-02"
"GPT","MEM","1088","GPT","15","225","2020-07-20","2021-03-02"
"GPT","ORD","215","GPT","15","225","2020-07-20","2021-03-02"
"GPT","TPA","366","GPT","15","225","2020-07-20","2021-03-02"
"GRB","ATL","93","GRB","5","241","2020-08-01","2021-03-30"
"GRB","CVG","447","GRB","5","241","2020-08-01","2021-03-30"
"GRB","DEN","1","GRB","5","241","2020-08-01","2021-03-30"
"GRB","DSM","1","GRB","5","241","2020-08-01","2021-03-30"
"GRB","DTW","1224","GRB","5","241","2020-08-01","2021-03-30"
"GRB","GTF","1","GRB","5","241","2020-08-01","2021-03-30"
"GRB","MKE","774","GRB","5","241","2020-08-01","2021-03-30"
"GRB","MQT","323","GRB","5","241","2020-08-01","2021-03-30"
"GRB","MSP","1431","GRB","5","241","2020-08-01","2021-03-30"
"GRB","ORD","3634","GRB","5","241","2020-08-01","2021-03-30"
"GRB","SDF","1","GRB","5","241","2020-08-01","2021-03-30"
"GRK","ATL","643","GRK","1","249","2020-07-03","2021-03-09"
"GRK","DFW","2565","GRK","1","249","2020-07-03","2021-03-09"
"GRK","IAH","525","GRK","1","249","2020-07-03","2021-03-09"
"GRR","ATL","1351","GRR","29","421","2020-04-26","2021-06-21"
"GRR","CLE","1147","GRR","29","421","2020-04-26","2021-06-21"
"GRR","CVG","1387","GRR","29","421","2020-04-26","2021-06-21"
"GRR","DCA","307","GRR","29","421","2020-04-26","2021-06-21"
"GRR","DEN","346","GRR","29","421","2020-04-26","2021-06-21"
"GRR","DFW","795","GRR","29","421","2020-04-26","2021-06-21"
"GRR","DTW","2655","GRR","29","421","2020-04-26","2021-06-21"
"GRR","EWR","582","GRR","29","421","2020-04-26","2021-06-21"
"GRR","IAH","714","GRR","29","421","2020-04-26","2021-06-21"
"GRR","LGA","363","GRR","29","421","2020-04-26","2021-06-21"
"GRR","MCO","128","GRR","29","421","2020-04-26","2021-06-21"
"GRR","MEM","362","GRR","29","421","2020-04-26","2021-06-21"
"GRR","MKE","1244","GRR","29","421","2020-04-26","2021-06-21"
"GRR","MKG","23","GRR","29","421","2020-04-26","2021-06-21"
"GRR","MSP","1516","GRR","29","421","2020-04-26","2021-06-21"
"GRR","ORD","3696","GRR","29","421","2020-04-26","2021-06-21"
"GSO","ATL","2848","GSO","15","321","2020-06-26","2021-05-13"
"GSO","BOS","132","GSO","15","321","2020-06-26","2021-05-13"
"GSO","CLE","148","GSO","15","321","2020-06-26","2021-05-13"
"GSO","CLT","987","GSO","15","321","2020-06-26","2021-05-13"
"GSO","CVG","1097","GSO","15","321","2020-06-26","2021-05-13"
"GSO","DFW","1037","GSO","15","321","2020-06-26","2021-05-13"
"GSO","DTW","1245","GSO","15","321","2020-06-26","2021-05-13"
"GSO","EWR","1093","GSO","15","321","2020-06-26","2021-05-13"
"GSO","IAD","208","GSO","15","321","2020-06-26","2021-05-13"
"GSO","IAH","1035","GSO","15","321","2020-06-26","2021-05-13"
"GSO","JAX","1","GSO","15","321","2020-06-26","2021-05-13"
"GSO","LGA","905","GSO","15","321","2020-06-26","2021-05-13"
"GSO","MCO","19","GSO","15","321","2020-06-26","2021-05-13"
"GSO","MEM","1043","GSO","15","321","2020-06-26","2021-05-13"
"GSO","MIA","520","GSO","15","321","2020-06-26","2021-05-13"
"GSO","MSP","365","GSO","15","321","2020-06-26","2021-05-13"
"GSO","ORD","870","GSO","15","321","2020-06-26","2021-05-13"
"GSO","ORF","2","GSO","15","321","2020-06-26","2021-05-13"
"GSO","RDU","3","GSO","15","321","2020-06-26","2021-05-13"
"GTF","BZN","1","GTF","3","211","2020-07-15","2021-02-11"
"GTF","DEN","869","GTF","3","211","2020-07-15","2021-02-11"
"GTF","MSP","196","GTF","3","211","2020-07-15","2021-02-11"
"GTF","ORD","23","GTF","3","211","2020-07-15","2021-02-11"
"GTF","SLC","1051","GTF","3","211","2020-07-15","2021-02-11"
"GTR","ATL","964","GTR","11","211","2020-08-03","2021-03-02"
"GUC","ATL","2","GUC","26","260","2020-07-16","2021-04-02"
"GUC","DEN","831","GUC","26","260","2020-07-16","2021-04-02"
"GUC","DFW","111","GUC","26","260","2020-07-16","2021-04-02"
"GUC","ORD","2","GUC","26","260","2020-07-16","2021-04-02"
"GUC","SLC","13","GUC","26","260","2020-07-16","2021-04-02"
"HDN","ATL","107","HDN","26","260","2020-07-16","2021-04-02"
"HDN","DEN","1314","HDN","26","260","2020-07-16","2021-04-02"
"HDN","DFW","127","HDN","26","260","2020-07-16","2021-04-02"
"HDN","EWR","15","HDN","26","260","2020-07-16","2021-04-02"
"HDN","IAH","112","HDN","26","260","2020-07-16","2021-04-02"
"HDN","JFK","13","HDN","26","260","2020-07-16","2021-04-02"
"HDN","LGA","15","HDN","26","260","2020-07-16","2021-04-02"
"HDN","MSP","112","HDN","26","260","2020-07-16","2021-04-02"
"HDN","ORD","205","HDN","26","260","2020-07-16","2021-04-02"
"HDN","SLC","378","HDN","26","260","2020-07-16","2021-04-02"
"HLN","DEN","412","HLN","3","211","2020-07-15","2021-02-11"
"HLN","MSP","365","HLN","3","211","2020-07-15","2021-02-11"
"HLN","SLC","1209","HLN","3","211","2020-07-15","2021-02-11"
"HNL","ANC","236","HNL","13","485","2020-04-17","2021-08-15"
"HNL","ATL","637","HNL","13","485","2020-04-17","2021-08-15"
"HNL","DEN","366","HNL","13","485","2020-04-17","2021-08-15"
"HNL","DFW","732","HNL","13","485","2020-04-17","2021-08-15"
"HNL","EWR","362","HNL","13","485","2020-04-17","2021-08-15"
"HNL","IAH","702","HNL","13","485","2020-04-17","2021-08-15"
"HNL","ITO","7685","HNL","13","485","2020-04-17","2021-08-15"
"HNL","KOA","8745","HNL","13","485","2020-04-17","2021-08-15"
"HNL","LAS","732","HNL","13","485","2020-04-17","2021-08-15"
"HNL","LAX","4963","HNL","13","485","2020-04-17","2021-08-15"
"HNL","LIH","10769","HNL","13","485","2020-04-17","2021-08-15"
"HNL","MSP","366","HNL","13","485","2020-04-17","2021-08-15"
"HNL","OAK","121","HNL","13","485","2020-04-17","2021-08-15"
"HNL","OGG","12014","HNL","13","485","2020-04-17","2021-08-15"
"HNL","ORD","641","HNL","13","485","2020-04-17","2021-08-15"
"HNL","PDX","732","HNL","13","485","2020-04-17","2021-08-15"
"HNL","PHX","914","HNL","13","485","2020-04-17","2021-08-15"
"HNL","SAN","393","HNL","13","485","2020-04-17","2021-08-15"
"HNL","SEA","1643","HNL","13","485","2020-04-17","2021-08-15"
"HNL","SFO","2359","HNL","13","485","2020-04-17","2021-08-15"
"HNL","SJC","366","HNL","13","485","2020-04-17","2021-08-15"
"HNL","SLC","366","HNL","13","485","2020-04-17","2021-08-15"
"HNL","SMF","366","HNL","13","485","2020-04-17","2021-08-15"
"HNL","SNA","66","HNL","13","485","2020-04-17","2021-08-15"
"HOU","ABQ","1023","HOU","1","249","2020-07-03","2021-03-09"
"HOU","ATL","3595","HOU","1","249","2020-07-03","2021-03-09"
"HOU","AUS","2310","HOU","1","249","2020-07-03","2021-03-09"
"HOU","BHM","736","HOU","1","249","2020-07-03","2021-03-09"
"HOU","BNA","1500","HOU","1","249","2020-07-03","2021-03-09"
"HOU","BTR","1","HOU","1","249","2020-07-03","2021-03-09"
"HOU","BWI","1262","HOU","1","249","2020-07-03","2021-03-09"
"HOU","CRP","1932","HOU","1","249","2020-07-03","2021-03-09"
"HOU","DAL","9766","HOU","1","249","2020-07-03","2021-03-09"
"HOU","DEN","1063","HOU","1","249","2020-07-03","2021-03-09"
"HOU","DFW","2425","HOU","1","249","2020-07-03","2021-03-09"
"HOU","ELP","1032","HOU","1","249","2020-07-03","2021-03-09"
"HOU","FLL","723","HOU","1","249","2020-07-03","2021-03-09"
"HOU","HRL","2967","HOU","1","249","2020-07-03","2021-03-09"
"HOU","JAN","1341","HOU","1","249","2020-07-03","2021-03-09"
"HOU","JAX","366","HOU","1","249","2020-07-03","2021-03-09"
"HOU","JFK","944","HOU","1","249","2020-07-03","2021-03-09"
"HOU","LAS","1460","HOU","1","249","2020-07-03","2021-03-09"
"HOU","LAX","1416","HOU","1","249","2020-07-03","2021-03-09"
"HOU","LIT","365","HOU","1","249","2020-07-03","2021-03-09"
"HOU","MAF","676","HOU","1","249","2020-07-03","2021-03-09"
"HOU","MCO","1753","HOU","1","249","2020-07-03","2021-03-09"
"HOU","MDW","2054","HOU","1","249","2020-07-03","2021-03-09"
"HOU","MSY","3726","HOU","1","249","2020-07-03","2021-03-09"
"HOU","OAK","713","HOU","1","249","2020-07-03","2021-03-09"
"HOU","OKC","1366","HOU","1","249","2020-07-03","2021-03-09"
"HOU","PHL","659","HOU","1","249","2020-07-03","2021-03-09"
"HOU","PHX","1722","HOU","1","249","2020-07-03","2021-03-09"
"HOU","SAN","421","HOU","1","249","2020-07-03","2021-03-09"
"HOU","SAT","2572","HOU","1","249","2020-07-03","2021-03-09"
"HOU","STL","1348","HOU","1","249","2020-07-03","2021-03-09"
"HOU","TPA","1396","HOU","1","249","2020-07-03","2021-03-09"
"HOU","TUL","1300","HOU","1","249","2020-07-03","2021-03-09"
"HPN","ATL","2158","HPN","22","433","2020-04-17","2021-06-24"
"HPN","CVG","126","HPN","22","433","2020-04-17","2021-06-24"
"HPN","DTW","666","HPN","22","433","2020-04-17","2021-06-24"
"HPN","EWR","1","HPN","22","433","2020-04-17","2021-06-24"
"HPN","FLL","1021","HPN","22","433","2020-04-17","2021-06-24"
"HPN","JFK","2","HPN","22","433","2020-04-17","2021-06-24"
"HPN","MCO","1485","HPN","22","433","2020-04-17","2021-06-24"
"HPN","ORD","3626","HPN","22","433","2020-04-17","2021-06-24"
"HPN","PBI","1048","HPN","22","433","2020-04-17","2021-06-24"
"HPN","PIA","1","HPN","22","433","2020-04-17","2021-06-24"
"HPN","PIT","1","HPN","22","433","2020-04-17","2021-06-24"
"HPN","RSW","520","HPN","22","433","2020-04-17","2021-06-24"
"HPN","TPA","60","HPN","22","433","2020-04-17","2021-06-24"
"HRL","AUS","366","HRL","1","249","2020-07-03","2021-03-09"
"HRL","DAL","33","HRL","1","249","2020-07-03","2021-03-09"
"HRL","HOU","2949","HRL","1","249","2020-07-03","2021-03-09"
"HRL","IAH","398","HRL","1","249","2020-07-03","2021-03-09"
"HRL","SAT","675","HRL","1","249","2020-07-03","2021-03-09"
"HSV","ATL","2622","HSV","10","266","2020-07-16","2021-04-08"
"HSV","BHM","4","HSV","10","266","2020-07-16","2021-04-08"
"HSV","CLT","13","HSV","10","266","2020-07-16","2021-04-08"
"HSV","CVG","787","HSV","10","266","2020-07-16","2021-04-08"
"HSV","DCA","577","HSV","10","266","2020-07-16","2021-04-08"
"HSV","DEN","653","HSV","10","266","2020-07-16","2021-04-08"
"HSV","DFW","1717","HSV","10","266","2020-07-16","2021-04-08"
"HSV","DTW","702","HSV","10","266","2020-07-16","2021-04-08"
